DATA,Tipologia de Ocorrência,Regional,Ocorrências
23/04/2022,Outros,SR 1,0
23/04/2022,Outros,SR 2,0
23/04/2022,Outros,SR 3,0
23/04/2022,Outros,SR 4,0
23/04/2022,Outros,SR 5,0
23/04/2022,Outros,SR 6,0
23/04/2022,Outros,SR 7,0
23/04/2022,Outros,SR 8,0
23/04/2022,Outros,SR 9,0
23/04/2022,Outros,SR 10,0
23/04/2022,Outros,SR 11,0
23/04/2022,Outros,SR 12,0
24/04/2022,Alagamento,SR 1,0
24/04/2022,Alagamento,SR 2,0
24/04/2022,Alagamento,SR 3,0
24/04/2022,Alagamento,SR 4,0
24/04/2022,Alagamento,SR 5,0
24/04/2022,Alagamento,SR 6,0
24/04/2022,Alagamento,SR 7,0
24/04/2022,Alagamento,SR 8,0
24/04/2022,Alagamento,SR 9,0
24/04/2022,Alagamento,SR 10,0
24/04/2022,Alagamento,SR 11,0
24/04/2022,Alagamento,SR 12,0
24/04/2022,Incêndio,SR 1,0
24/04/2022,Incêndio,SR 2,0
24/04/2022,Incêndio,SR 3,0
24/04/2022,Incêndio,SR 4,0
24/04/2022,Incêndio,SR 5,0
24/04/2022,Incêndio,SR 6,1
24/04/2022,Incêndio,SR 7,0
24/04/2022,Incêndio,SR 8,0
24/04/2022,Incêndio,SR 9,0
24/04/2022,Incêndio,SR 10,0
24/04/2022,Incêndio,SR 11,0
24/04/2022,Incêndio,SR 12,0
24/04/2022,Desabamento,SR 1,0
24/04/2022,Desabamento,SR 2,0
24/04/2022,Desabamento,SR 3,0
24/04/2022,Desabamento,SR 4,0
24/04/2022,Desabamento,SR 5,0
24/04/2022,Desabamento,SR 6,0
24/04/2022,Desabamento,SR 7,0
24/04/2022,Desabamento,SR 8,0
24/04/2022,Desabamento,SR 9,0
24/04/2022,Desabamento,SR 10,0
24/04/2022,Desabamento,SR 11,0
24/04/2022,Desabamento,SR 12,0
24/04/2022,Deslizamento,SR 1,0
24/04/2022,Deslizamento,SR 2,0
24/04/2022,Deslizamento,SR 3,0
24/04/2022,Deslizamento,SR 4,0
24/04/2022,Deslizamento,SR 5,0
24/04/2022,Deslizamento,SR 6,0
24/04/2022,Deslizamento,SR 7,0
24/04/2022,Deslizamento,SR 8,0
24/04/2022,Deslizamento,SR 9,0
24/04/2022,Deslizamento,SR 10,0
24/04/2022,Deslizamento,SR 11,0
24/04/2022,Deslizamento,SR 12,0
24/04/2022,Risco de Alagamento,SR 1,0
24/04/2022,Risco de Alagamento,SR 2,0
24/04/2022,Risco de Alagamento,SR 3,0
24/04/2022,Risco de Alagamento,SR 4,0
24/04/2022,Risco de Alagamento,SR 5,0
24/04/2022,Risco de Alagamento,SR 6,0
24/04/2022,Risco de Alagamento,SR 7,0
24/04/2022,Risco de Alagamento,SR 8,0
24/04/2022,Risco de Alagamento,SR 9,0
24/04/2022,Risco de Alagamento,SR 10,0
24/04/2022,Risco de Alagamento,SR 11,0
24/04/2022,Risco de Alagamento,SR 12,0
24/04/2022,Risco de Desabamento,SR 1,0
24/04/2022,Risco de Desabamento,SR 2,0
24/04/2022,Risco de Desabamento,SR 3,0
24/04/2022,Risco de Desabamento,SR 4,0
24/04/2022,Risco de Desabamento,SR 5,0
24/04/2022,Risco de Desabamento,SR 6,0
24/04/2022,Risco de Desabamento,SR 7,1
24/04/2022,Risco de Desabamento,SR 8,1
24/04/2022,Risco de Desabamento,SR 9,0
24/04/2022,Risco de Desabamento,SR 10,0
24/04/2022,Risco de Desabamento,SR 11,0
24/04/2022,Risco de Desabamento,SR 12,0
24/04/2022,Risco de Deslizamento,SR 1,0
24/04/2022,Risco de Deslizamento,SR 2,0
24/04/2022,Risco de Deslizamento,SR 3,0
24/04/2022,Risco de Deslizamento,SR 4,0
24/04/2022,Risco de Deslizamento,SR 5,0
24/04/2022,Risco de Deslizamento,SR 6,0
24/04/2022,Risco de Deslizamento,SR 7,0
24/04/2022,Risco de Deslizamento,SR 8,0
24/04/2022,Risco de Deslizamento,SR 9,0
24/04/2022,Risco de Deslizamento,SR 10,0
24/04/2022,Risco de Deslizamento,SR 11,0
24/04/2022,Risco de Deslizamento,SR 12,0
24/04/2022,Risco de Inundação,SR 1,0
24/04/2022,Risco de Inundação,SR 2,0
24/04/2022,Risco de Inundação,SR 3,0
24/04/2022,Risco de Inundação,SR 4,0
24/04/2022,Risco de Inundação,SR 5,0
24/04/2022,Risco de Inundação,SR 6,0
24/04/2022,Risco de Inundação,SR 7,0
24/04/2022,Risco de Inundação,SR 8,0
24/04/2022,Risco de Inundação,SR 9,0
24/04/2022,Risco de Inundação,SR 10,0
24/04/2022,Risco de Inundação,SR 11,0
24/04/2022,Risco de Inundação,SR 12,0
24/04/2022,Inundação,SR 1,0
24/04/2022,Inundação,SR 2,0
24/04/2022,Inundação,SR 3,0
24/04/2022,Inundação,SR 4,0
24/04/2022,Inundação,SR 5,0
24/04/2022,Inundação,SR 6,0
24/04/2022,Inundação,SR 7,0
24/04/2022,Inundação,SR 8,0
24/04/2022,Inundação,SR 9,0
24/04/2022,Inundação,SR 10,0
24/04/2022,Inundação,SR 11,0
24/04/2022,Inundação,SR 12,0
24/04/2022,Solapamento,SR 1,0
24/04/2022,Solapamento,SR 2,0
24/04/2022,Solapamento,SR 3,0
24/04/2022,Solapamento,SR 4,0
24/04/2022,Solapamento,SR 5,0
24/04/2022,Solapamento,SR 6,0
24/04/2022,Solapamento,SR 7,0
24/04/2022,Solapamento,SR 8,0
24/04/2022,Solapamento,SR 9,0
24/04/2022,Solapamento,SR 10,0
24/04/2022,Solapamento,SR 11,0
24/04/2022,Solapamento,SR 12,0
24/04/2022,Outros,SR 1,0
24/04/2022,Outros,SR 2,0
24/04/2022,Outros,SR 3,0
24/04/2022,Outros,SR 4,0
24/04/2022,Outros,SR 5,0
24/04/2022,Outros,SR 6,0
24/04/2022,Outros,SR 7,0
24/04/2022,Outros,SR 8,0
24/04/2022,Outros,SR 9,0
24/04/2022,Outros,SR 10,0
24/04/2022,Outros,SR 11,1
24/04/2022,Outros,SR 12,0
25/04/2022,Alagamento,SR 1,0
25/04/2022,Alagamento,SR 2,0
25/04/2022,Alagamento,SR 3,0
25/04/2022,Alagamento,SR 4,0
25/04/2022,Alagamento,SR 5,0
25/04/2022,Alagamento,SR 6,0
25/04/2022,Alagamento,SR 7,0
25/04/2022,Alagamento,SR 8,0
25/04/2022,Alagamento,SR 9,0
25/04/2022,Alagamento,SR 10,0
25/04/2022,Alagamento,SR 11,0
25/04/2022,Alagamento,SR 12,0
25/04/2022,Incêndio,SR 1,0
25/04/2022,Incêndio,SR 2,0
25/04/2022,Incêndio,SR 3,1
25/04/2022,Incêndio,SR 4,0
25/04/2022,Incêndio,SR 5,0
25/04/2022,Incêndio,SR 6,0
25/04/2022,Incêndio,SR 7,0
25/04/2022,Incêndio,SR 8,0
25/04/2022,Incêndio,SR 9,0
25/04/2022,Incêndio,SR 10,0
25/04/2022,Incêndio,SR 11,0
25/04/2022,Incêndio,SR 12,0
25/04/2022,Desabamento,SR 1,1
25/04/2022,Desabamento,SR 2,0
25/04/2022,Desabamento,SR 3,0
25/04/2022,Desabamento,SR 4,1
25/04/2022,Desabamento,SR 5,0
25/04/2022,Desabamento,SR 6,0
25/04/2022,Desabamento,SR 7,0
25/04/2022,Desabamento,SR 8,0
25/04/2022,Desabamento,SR 9,0
25/04/2022,Desabamento,SR 10,0
25/04/2022,Desabamento,SR 11,0
25/04/2022,Desabamento,SR 12,0
25/04/2022,Deslizamento,SR 1,0
25/04/2022,Deslizamento,SR 2,0
25/04/2022,Deslizamento,SR 3,0
25/04/2022,Deslizamento,SR 4,0
25/04/2022,Deslizamento,SR 5,0
25/04/2022,Deslizamento,SR 6,0
25/04/2022,Deslizamento,SR 7,0
25/04/2022,Deslizamento,SR 8,0
25/04/2022,Deslizamento,SR 9,0
25/04/2022,Deslizamento,SR 10,0
25/04/2022,Deslizamento,SR 11,0
25/04/2022,Deslizamento,SR 12,0
25/04/2022,Risco de Alagamento,SR 1,0
25/04/2022,Risco de Alagamento,SR 2,0
25/04/2022,Risco de Alagamento,SR 3,0
25/04/2022,Risco de Alagamento,SR 4,0
25/04/2022,Risco de Alagamento,SR 5,0
25/04/2022,Risco de Alagamento,SR 6,0
25/04/2022,Risco de Alagamento,SR 7,0
25/04/2022,Risco de Alagamento,SR 8,0
25/04/2022,Risco de Alagamento,SR 9,0
25/04/2022,Risco de Alagamento,SR 10,0
25/04/2022,Risco de Alagamento,SR 11,0
25/04/2022,Risco de Alagamento,SR 12,0
25/04/2022,Risco de Desabamento,SR 1,3
25/04/2022,Risco de Desabamento,SR 2,1
25/04/2022,Risco de Desabamento,SR 3,1
25/04/2022,Risco de Desabamento,SR 4,2
25/04/2022,Risco de Desabamento,SR 5,0
25/04/2022,Risco de Desabamento,SR 6,0
25/04/2022,Risco de Desabamento,SR 7,0
25/04/2022,Risco de Desabamento,SR 8,2
25/04/2022,Risco de Desabamento,SR 9,0
25/04/2022,Risco de Desabamento,SR 10,1
25/04/2022,Risco de Desabamento,SR 11,1
25/04/2022,Risco de Desabamento,SR 12,0
25/04/2022,Risco de Deslizamento,SR 1,0
25/04/2022,Risco de Deslizamento,SR 2,0
25/04/2022,Risco de Deslizamento,SR 3,0
25/04/2022,Risco de Deslizamento,SR 4,0
25/04/2022,Risco de Deslizamento,SR 5,0
25/04/2022,Risco de Deslizamento,SR 6,0
25/04/2022,Risco de Deslizamento,SR 7,0
25/04/2022,Risco de Deslizamento,SR 8,0
25/04/2022,Risco de Deslizamento,SR 9,0
25/04/2022,Risco de Deslizamento,SR 10,0
25/04/2022,Risco de Deslizamento,SR 11,0
25/04/2022,Risco de Deslizamento,SR 12,0
25/04/2022,Risco de Inundação,SR 1,0
25/04/2022,Risco de Inundação,SR 2,0
25/04/2022,Risco de Inundação,SR 3,0
25/04/2022,Risco de Inundação,SR 4,0
25/04/2022,Risco de Inundação,SR 5,0
25/04/2022,Risco de Inundação,SR 6,0
25/04/2022,Risco de Inundação,SR 7,0
25/04/2022,Risco de Inundação,SR 8,0
25/04/2022,Risco de Inundação,SR 9,0
25/04/2022,Risco de Inundação,SR 10,0
25/04/2022,Risco de Inundação,SR 11,0
25/04/2022,Risco de Inundação,SR 12,0
25/04/2022,Inundação,SR 1,0
25/04/2022,Inundação,SR 2,0
25/04/2022,Inundação,SR 3,0
25/04/2022,Inundação,SR 4,0
25/04/2022,Inundação,SR 5,0
25/04/2022,Inundação,SR 6,0
25/04/2022,Inundação,SR 7,0
25/04/2022,Inundação,SR 8,0
25/04/2022,Inundação,SR 9,0
25/04/2022,Inundação,SR 10,0
25/04/2022,Inundação,SR 11,0
25/04/2022,Inundação,SR 12,0
25/04/2022,Solapamento,SR 1,0
25/04/2022,Solapamento,SR 2,0
25/04/2022,Solapamento,SR 3,0
25/04/2022,Solapamento,SR 4,0
25/04/2022,Solapamento,SR 5,0
25/04/2022,Solapamento,SR 6,0
25/04/2022,Solapamento,SR 7,0
25/04/2022,Solapamento,SR 8,0
25/04/2022,Solapamento,SR 9,0
25/04/2022,Solapamento,SR 10,0
25/04/2022,Solapamento,SR 11,0
25/04/2022,Solapamento,SR 12,0
25/04/2022,Outros,SR 1,0
25/04/2022,Outros,SR 2,1
25/04/2022,Outros,SR 3,0
25/04/2022,Outros,SR 4,0
25/04/2022,Outros,SR 5,0
25/04/2022,Outros,SR 6,0
25/04/2022,Outros,SR 7,0
25/04/2022,Outros,SR 8,0
25/04/2022,Outros,SR 9,0
25/04/2022,Outros,SR 10,0
25/04/2022,Outros,SR 11,0
25/04/2022,Outros,SR 12,0
26/04/2022,Alagamento,SR 1,0
26/04/2022,Alagamento,SR 2,0
26/04/2022,Alagamento,SR 3,0
26/04/2022,Alagamento,SR 4,0
26/04/2022,Alagamento,SR 5,0
26/04/2022,Alagamento,SR 6,0
26/04/2022,Alagamento,SR 7,0
26/04/2022,Alagamento,SR 8,0
26/04/2022,Alagamento,SR 9,0
26/04/2022,Alagamento,SR 10,0
26/04/2022,Alagamento,SR 11,0
26/04/2022,Alagamento,SR 12,0
26/04/2022,Incêndio,SR 1,0
26/04/2022,Incêndio,SR 2,0
26/04/2022,Incêndio,SR 3,0
26/04/2022,Incêndio,SR 4,0
26/04/2022,Incêndio,SR 5,0
26/04/2022,Incêndio,SR 6,0
26/04/2022,Incêndio,SR 7,0
26/04/2022,Incêndio,SR 8,0
26/04/2022,Incêndio,SR 9,0
26/04/2022,Incêndio,SR 10,0
26/04/2022,Incêndio,SR 11,0
26/04/2022,Incêndio,SR 12,0
26/04/2022,Desabamento,SR 1,0
26/04/2022,Desabamento,SR 2,0
26/04/2022,Desabamento,SR 3,0
26/04/2022,Desabamento,SR 4,0
26/04/2022,Desabamento,SR 5,0
26/04/2022,Desabamento,SR 6,0
26/04/2022,Desabamento,SR 7,0
26/04/2022,Desabamento,SR 8,0
26/04/2022,Desabamento,SR 9,0
26/04/2022,Desabamento,SR 10,0
26/04/2022,Desabamento,SR 11,0
26/04/2022,Desabamento,SR 12,0
26/04/2022,Deslizamento,SR 1,0
26/04/2022,Deslizamento,SR 2,0
26/04/2022,Deslizamento,SR 3,0
26/04/2022,Deslizamento,SR 4,0
26/04/2022,Deslizamento,SR 5,0
26/04/2022,Deslizamento,SR 6,0
26/04/2022,Deslizamento,SR 7,0
26/04/2022,Deslizamento,SR 8,0
26/04/2022,Deslizamento,SR 9,0
26/04/2022,Deslizamento,SR 10,0
26/04/2022,Deslizamento,SR 11,0
26/04/2022,Deslizamento,SR 12,0
26/04/2022,Risco de Alagamento,SR 1,0
26/04/2022,Risco de Alagamento,SR 2,0
26/04/2022,Risco de Alagamento,SR 3,0
26/04/2022,Risco de Alagamento,SR 4,0
26/04/2022,Risco de Alagamento,SR 5,0
26/04/2022,Risco de Alagamento,SR 6,0
26/04/2022,Risco de Alagamento,SR 7,0
26/04/2022,Risco de Alagamento,SR 8,0
26/04/2022,Risco de Alagamento,SR 9,0
26/04/2022,Risco de Alagamento,SR 10,0
26/04/2022,Risco de Alagamento,SR 11,0
26/04/2022,Risco de Alagamento,SR 12,0
26/04/2022,Risco de Desabamento,SR 1,0
26/04/2022,Risco de Desabamento,SR 2,2
26/04/2022,Risco de Desabamento,SR 3,1
26/04/2022,Risco de Desabamento,SR 4,0
26/04/2022,Risco de Desabamento,SR 5,0
26/04/2022,Risco de Desabamento,SR 6,0
26/04/2022,Risco de Desabamento,SR 7,1
26/04/2022,Risco de Desabamento,SR 8,0
26/04/2022,Risco de Desabamento,SR 9,0
26/04/2022,Risco de Desabamento,SR 10,0
26/04/2022,Risco de Desabamento,SR 11,1
26/04/2022,Risco de Desabamento,SR 12,5
26/04/2022,Risco de Deslizamento,SR 1,0
26/04/2022,Risco de Deslizamento,SR 2,0
26/04/2022,Risco de Deslizamento,SR 3,0
26/04/2022,Risco de Deslizamento,SR 4,0
26/04/2022,Risco de Deslizamento,SR 5,0
26/04/2022,Risco de Deslizamento,SR 6,0
26/04/2022,Risco de Deslizamento,SR 7,0
26/04/2022,Risco de Deslizamento,SR 8,0
26/04/2022,Risco de Deslizamento,SR 9,0
26/04/2022,Risco de Deslizamento,SR 10,0
26/04/2022,Risco de Deslizamento,SR 11,0
26/04/2022,Risco de Deslizamento,SR 12,0
26/04/2022,Risco de Inundação,SR 1,0
26/04/2022,Risco de Inundação,SR 2,0
26/04/2022,Risco de Inundação,SR 3,0
26/04/2022,Risco de Inundação,SR 4,0
26/04/2022,Risco de Inundação,SR 5,0
26/04/2022,Risco de Inundação,SR 6,0
26/04/2022,Risco de Inundação,SR 7,0
26/04/2022,Risco de Inundação,SR 8,0
26/04/2022,Risco de Inundação,SR 9,0
26/04/2022,Risco de Inundação,SR 10,0
26/04/2022,Risco de Inundação,SR 11,0
26/04/2022,Risco de Inundação,SR 12,0
26/04/2022,Inundação,SR 1,0
26/04/2022,Inundação,SR 2,0
26/04/2022,Inundação,SR 3,0
26/04/2022,Inundação,SR 4,0
26/04/2022,Inundação,SR 5,0
26/04/2022,Inundação,SR 6,0
26/04/2022,Inundação,SR 7,0
26/04/2022,Inundação,SR 8,0
26/04/2022,Inundação,SR 9,0
26/04/2022,Inundação,SR 10,0
26/04/2022,Inundação,SR 11,0
26/04/2022,Inundação,SR 12,0
26/04/2022,Solapamento,SR 1,0
26/04/2022,Solapamento,SR 2,0
26/04/2022,Solapamento,SR 3,0
26/04/2022,Solapamento,SR 4,0
26/04/2022,Solapamento,SR 5,0
26/04/2022,Solapamento,SR 6,0
26/04/2022,Solapamento,SR 7,0
26/04/2022,Solapamento,SR 8,0
26/04/2022,Solapamento,SR 9,0
26/04/2022,Solapamento,SR 10,1
26/04/2022,Solapamento,SR 11,0
26/04/2022,Solapamento,SR 12,0
26/04/2022,Outros,SR 1,0
26/04/2022,Outros,SR 2,0
26/04/2022,Outros,SR 3,0
26/04/2022,Outros,SR 4,0
26/04/2022,Outros,SR 5,0
26/04/2022,Outros,SR 6,0
26/04/2022,Outros,SR 7,0
26/04/2022,Outros,SR 8,0
26/04/2022,Outros,SR 9,0
26/04/2022,Outros,SR 10,0
26/04/2022,Outros,SR 11,0
26/04/2022,Outros,SR 12,0
27/04/2022,Alagamento,SR 1,0
27/04/2022,Alagamento,SR 2,0
27/04/2022,Alagamento,SR 3,0
27/04/2022,Alagamento,SR 4,0
27/04/2022,Alagamento,SR 5,0
27/04/2022,Alagamento,SR 6,0
27/04/2022,Alagamento,SR 7,0
27/04/2022,Alagamento,SR 8,0
27/04/2022,Alagamento,SR 9,0
27/04/2022,Alagamento,SR 10,0
27/04/2022,Alagamento,SR 11,0
27/04/2022,Alagamento,SR 12,0
27/04/2022,Incêndio,SR 1,0
27/04/2022,Incêndio,SR 2,0
27/04/2022,Incêndio,SR 3,0
27/04/2022,Incêndio,SR 4,0
27/04/2022,Incêndio,SR 5,0
27/04/2022,Incêndio,SR 6,0
27/04/2022,Incêndio,SR 7,0
27/04/2022,Incêndio,SR 8,0
27/04/2022,Incêndio,SR 9,0
27/04/2022,Incêndio,SR 10,0
27/04/2022,Incêndio,SR 11,0
27/04/2022,Incêndio,SR 12,0
27/04/2022,Desabamento,SR 1,1
27/04/2022,Desabamento,SR 2,0
27/04/2022,Desabamento,SR 3,0
27/04/2022,Desabamento,SR 4,1
27/04/2022,Desabamento,SR 5,0
27/04/2022,Desabamento,SR 6,0
27/04/2022,Desabamento,SR 7,0
27/04/2022,Desabamento,SR 8,0
27/04/2022,Desabamento,SR 9,1
27/04/2022,Desabamento,SR 10,0
27/04/2022,Desabamento,SR 11,0
27/04/2022,Desabamento,SR 12,0
27/04/2022,Deslizamento,SR 1,0
27/04/2022,Deslizamento,SR 2,0
27/04/2022,Deslizamento,SR 3,0
27/04/2022,Deslizamento,SR 4,0
27/04/2022,Deslizamento,SR 5,0
27/04/2022,Deslizamento,SR 6,0
27/04/2022,Deslizamento,SR 7,0
27/04/2022,Deslizamento,SR 8,0
27/04/2022,Deslizamento,SR 9,0
27/04/2022,Deslizamento,SR 10,0
27/04/2022,Deslizamento,SR 11,0
27/04/2022,Deslizamento,SR 12,0
27/04/2022,Risco de Alagamento,SR 1,0
27/04/2022,Risco de Alagamento,SR 2,0
27/04/2022,Risco de Alagamento,SR 3,0
27/04/2022,Risco de Alagamento,SR 4,0
27/04/2022,Risco de Alagamento,SR 5,0
27/04/2022,Risco de Alagamento,SR 6,0
27/04/2022,Risco de Alagamento,SR 7,0
27/04/2022,Risco de Alagamento,SR 8,0
27/04/2022,Risco de Alagamento,SR 9,0
27/04/2022,Risco de Alagamento,SR 10,0
27/04/2022,Risco de Alagamento,SR 11,0
27/04/2022,Risco de Alagamento,SR 12,0
27/04/2022,Risco de Desabamento,SR 1,2
27/04/2022,Risco de Desabamento,SR 2,1
27/04/2022,Risco de Desabamento,SR 3,0
27/04/2022,Risco de Desabamento,SR 4,0
27/04/2022,Risco de Desabamento,SR 5,0
27/04/2022,Risco de Desabamento,SR 6,2
27/04/2022,Risco de Desabamento,SR 7,0
27/04/2022,Risco de Desabamento,SR 8,1
27/04/2022,Risco de Desabamento,SR 9,1
27/04/2022,Risco de Desabamento,SR 10,0
27/04/2022,Risco de Desabamento,SR 11,0
27/04/2022,Risco de Desabamento,SR 12,0
27/04/2022,Risco de Deslizamento,SR 1,0
27/04/2022,Risco de Deslizamento,SR 2,0
27/04/2022,Risco de Deslizamento,SR 3,0
27/04/2022,Risco de Deslizamento,SR 4,0
27/04/2022,Risco de Deslizamento,SR 5,0
27/04/2022,Risco de Deslizamento,SR 6,0
27/04/2022,Risco de Deslizamento,SR 7,0
27/04/2022,Risco de Deslizamento,SR 8,0
27/04/2022,Risco de Deslizamento,SR 9,0
27/04/2022,Risco de Deslizamento,SR 10,0
27/04/2022,Risco de Deslizamento,SR 11,0
27/04/2022,Risco de Deslizamento,SR 12,0
27/04/2022,Risco de Inundação,SR 1,0
27/04/2022,Risco de Inundação,SR 2,0
27/04/2022,Risco de Inundação,SR 3,0
27/04/2022,Risco de Inundação,SR 4,0
27/04/2022,Risco de Inundação,SR 5,0
27/04/2022,Risco de Inundação,SR 6,0
27/04/2022,Risco de Inundação,SR 7,0
27/04/2022,Risco de Inundação,SR 8,0
27/04/2022,Risco de Inundação,SR 9,0
27/04/2022,Risco de Inundação,SR 10,0
27/04/2022,Risco de Inundação,SR 11,0
27/04/2022,Risco de Inundação,SR 12,0
27/04/2022,Inundação,SR 1,0
27/04/2022,Inundação,SR 2,0
27/04/2022,Inundação,SR 3,0
27/04/2022,Inundação,SR 4,0
27/04/2022,Inundação,SR 5,0
27/04/2022,Inundação,SR 6,0
27/04/2022,Inundação,SR 7,0
27/04/2022,Inundação,SR 8,0
27/04/2022,Inundação,SR 9,0
27/04/2022,Inundação,SR 10,0
27/04/2022,Inundação,SR 11,0
27/04/2022,Inundação,SR 12,0
27/04/2022,Solapamento,SR 1,0
27/04/2022,Solapamento,SR 2,0
27/04/2022,Solapamento,SR 3,0
27/04/2022,Solapamento,SR 4,0
27/04/2022,Solapamento,SR 5,0
27/04/2022,Solapamento,SR 6,0
27/04/2022,Solapamento,SR 7,0
27/04/2022,Solapamento,SR 8,0
27/04/2022,Solapamento,SR 9,0
27/04/2022,Solapamento,SR 10,0
27/04/2022,Solapamento,SR 11,0
27/04/2022,Solapamento,SR 12,0
27/04/2022,Outros,SR 1,0
27/04/2022,Outros,SR 2,0
27/04/2022,Outros,SR 3,0
27/04/2022,Outros,SR 4,0
27/04/2022,Outros,SR 5,0
27/04/2022,Outros,SR 6,0
27/04/2022,Outros,SR 7,0
27/04/2022,Outros,SR 8,0
27/04/2022,Outros,SR 9,0
27/04/2022,Outros,SR 10,0
27/04/2022,Outros,SR 11,0
27/04/2022,Outros,SR 12,0
28/04/2022,Alagamento,SR 1,0
28/04/2022,Alagamento,SR 2,0
28/04/2022,Alagamento,SR 3,0
28/04/2022,Alagamento,SR 4,0
28/04/2022,Alagamento,SR 5,0
28/04/2022,Alagamento,SR 6,0
28/04/2022,Alagamento,SR 7,0
28/04/2022,Alagamento,SR 8,0
28/04/2022,Alagamento,SR 9,0
28/04/2022,Alagamento,SR 10,0
28/04/2022,Alagamento,SR 11,0
28/04/2022,Alagamento,SR 12,0
28/04/2022,Incêndio,SR 1,0
28/04/2022,Incêndio,SR 2,0
28/04/2022,Incêndio,SR 3,0
28/04/2022,Incêndio,SR 4,0
28/04/2022,Incêndio,SR 5,0
28/04/2022,Incêndio,SR 6,0
28/04/2022,Incêndio,SR 7,0
28/04/2022,Incêndio,SR 8,0
28/04/2022,Incêndio,SR 9,0
28/04/2022,Incêndio,SR 10,0
28/04/2022,Incêndio,SR 11,0
28/04/2022,Incêndio,SR 12,0
28/04/2022,Desabamento,SR 1,0
28/04/2022,Desabamento,SR 2,0
28/04/2022,Desabamento,SR 3,0
28/04/2022,Desabamento,SR 4,0
28/04/2022,Desabamento,SR 5,0
28/04/2022,Desabamento,SR 6,0
28/04/2022,Desabamento,SR 7,0
28/04/2022,Desabamento,SR 8,0
28/04/2022,Desabamento,SR 9,0
28/04/2022,Desabamento,SR 10,0
28/04/2022,Desabamento,SR 11,0
28/04/2022,Desabamento,SR 12,0
28/04/2022,Deslizamento,SR 1,0
28/04/2022,Deslizamento,SR 2,0
28/04/2022,Deslizamento,SR 3,0
28/04/2022,Deslizamento,SR 4,0
28/04/2022,Deslizamento,SR 5,0
28/04/2022,Deslizamento,SR 6,0
28/04/2022,Deslizamento,SR 7,0
28/04/2022,Deslizamento,SR 8,0
28/04/2022,Deslizamento,SR 9,0
28/04/2022,Deslizamento,SR 10,0
28/04/2022,Deslizamento,SR 11,0
28/04/2022,Deslizamento,SR 12,0
28/04/2022,Risco de Alagamento,SR 1,0
28/04/2022,Risco de Alagamento,SR 2,0
28/04/2022,Risco de Alagamento,SR 3,0
28/04/2022,Risco de Alagamento,SR 4,0
28/04/2022,Risco de Alagamento,SR 5,0
28/04/2022,Risco de Alagamento,SR 6,0
28/04/2022,Risco de Alagamento,SR 7,0
28/04/2022,Risco de Alagamento,SR 8,0
28/04/2022,Risco de Alagamento,SR 9,0
28/04/2022,Risco de Alagamento,SR 10,0
28/04/2022,Risco de Alagamento,SR 11,0
28/04/2022,Risco de Alagamento,SR 12,0
28/04/2022,Risco de Desabamento,SR 1,1
28/04/2022,Risco de Desabamento,SR 2,1
28/04/2022,Risco de Desabamento,SR 3,1
28/04/2022,Risco de Desabamento,SR 4,0
28/04/2022,Risco de Desabamento,SR 5,0
28/04/2022,Risco de Desabamento,SR 6,1
28/04/2022,Risco de Desabamento,SR 7,2
28/04/2022,Risco de Desabamento,SR 8,2
28/04/2022,Risco de Desabamento,SR 9,0
28/04/2022,Risco de Desabamento,SR 10,2
28/04/2022,Risco de Desabamento,SR 11,1
28/04/2022,Risco de Desabamento,SR 12,1
28/04/2022,Risco de Deslizamento,SR 1,0
28/04/2022,Risco de Deslizamento,SR 2,0
28/04/2022,Risco de Deslizamento,SR 3,0
28/04/2022,Risco de Deslizamento,SR 4,0
28/04/2022,Risco de Deslizamento,SR 5,0
28/04/2022,Risco de Deslizamento,SR 6,0
28/04/2022,Risco de Deslizamento,SR 7,0
28/04/2022,Risco de Deslizamento,SR 8,0
28/04/2022,Risco de Deslizamento,SR 9,0
28/04/2022,Risco de Deslizamento,SR 10,0
28/04/2022,Risco de Deslizamento,SR 11,0
28/04/2022,Risco de Deslizamento,SR 12,0
28/04/2022,Risco de Inundação,SR 1,0
28/04/2022,Risco de Inundação,SR 2,0
28/04/2022,Risco de Inundação,SR 3,0
28/04/2022,Risco de Inundação,SR 4,0
28/04/2022,Risco de Inundação,SR 5,0
28/04/2022,Risco de Inundação,SR 6,0
28/04/2022,Risco de Inundação,SR 7,0
28/04/2022,Risco de Inundação,SR 8,0
28/04/2022,Risco de Inundação,SR 9,0
28/04/2022,Risco de Inundação,SR 10,0
28/04/2022,Risco de Inundação,SR 11,0
28/04/2022,Risco de Inundação,SR 12,0
28/04/2022,Inundação,SR 1,0
28/04/2022,Inundação,SR 2,0
28/04/2022,Inundação,SR 3,0
28/04/2022,Inundação,SR 4,0
28/04/2022,Inundação,SR 5,0
28/04/2022,Inundação,SR 6,0
28/04/2022,Inundação,SR 7,0
28/04/2022,Inundação,SR 8,0
28/04/2022,Inundação,SR 9,0
28/04/2022,Inundação,SR 10,0
28/04/2022,Inundação,SR 11,0
28/04/2022,Inundação,SR 12,0
28/04/2022,Solapamento,SR 1,0
28/04/2022,Solapamento,SR 2,0
28/04/2022,Solapamento,SR 3,0
28/04/2022,Solapamento,SR 4,0
28/04/2022,Solapamento,SR 5,0
28/04/2022,Solapamento,SR 6,0
28/04/2022,Solapamento,SR 7,0
28/04/2022,Solapamento,SR 8,0
